fee_valid_from,regis_id,fund_name_th,fund_abbr_name,fund_class_id,comp_thai_name_rep,dividend_policy,fee_TT,fee_OF,fee_SP,fee_FR,fee_IA,fee_UW,fee_EO,fee_FF,fee_BF,fee_SI,fee_SO,fee_TF,unit_TF,fee_CF,fee_OT,fee_TT_actual,fee_OF_actual,fee_SP_actual,fee_FR_actual,fee_IA_actual,fee_UW_actual,fee_EO_actual,fee_FF_actual,fee_BF_actual,fee_SI_actual,fee_SO_actual,fee_TF_actual,unit_actual_TF,fee_CF_actual,fee_OT_actual,url
29/1/2021,MF0739/2557,กองทุนเปิดทีเอ็มบี อีสท์สปริง Asia Active Equity,TMBAGLF,-,บริษัทหลักทรัพย์จัดการกองทุน ทหารไทย จำกัด,ไม่จ่าย,1.9795,1.605,0.107,0.214,ไม่มี,ไม่มี,0.0535,1.5,ไม่มี,1.5,,5,บาทต่อหน่วยลงทุน 1000.00 หน่วย,50,0.25,1.7882,1.605,0.0321,0.151,,,0.0001,1.5,ไม่มี,1.5,ไม่มี,,,,ปัจจุบันไม่เรียกเก็บ,http://market.sec.or.th/public/idisc/th/Download/fund/TMBAGLF
31/12/2020,MF0546/2557,กองทุนเปิด แมนูไลฟ์ สเตร็งค์ เฮลธ์แคร์ เอฟไอเอฟ,MS-HCARE,MS-HCARE-A,บริษัทหลักทรัพย์จัดการกองทุน แมนูไลฟ์ (ประเทศไทย) จำกัด,ไม่จ่าย,3.745,1.8725,0.0642,0.107,ไม่มี,ไม่มี,1.07,1.5,ไม่มี,ไม่มี,ไม่มี,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,ตามที่นายทะเบียนเรียกเก็บ,,2.2805,1.8725,0.0589,0.075,ไม่มี,ไม่มี,0.2741,1.5,ไม่มี,ไม่มี,ไม่มี,ไม่เกิน 200 บาท ต่อรายการ,,ไม่เกิน 50 บาท ต่อรายการ,ตามที่จ่ายจริง,http://market.sec.or.th/public/idisc/th/Download/fund/MS-HCARE
31/12/2020,MF0546/2557,กองทุนเปิด แมนูไลฟ์ สเตร็งค์ เฮลธ์แคร์ เอฟไอเอฟ,MS-HCARE,MS-HCARE-D,บริษัทหลักทรัพย์จัดการกองทุน แมนูไลฟ์ (ประเทศไทย) จำกัด,จ่าย,3.745,1.8725,0.0642,0.107,ไม่มี,ไม่มี,1.07,1.5,ไม่มี,ไม่มี,ไม่มี,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,ตามที่นายทะเบียนเรียกเก็บ,,2.2805,1.8725,0.0589,0.075,ไม่มี,ไม่มี,0.2741,1.5,ไม่มี,ไม่มี,ไม่มี,ไม่เกิน 200 บาท ต่อรายการ,,ไม่เกิน 50 บาท ต่อรายการ,ตามที่จ่ายจริง,http://market.sec.or.th/public/idisc/th/Download/fund/MS-HCARE
2/2/2021,MF0743/2557,กองทุนรวมคนไทยใจดี,BKIND,-,บริษัทหลักทรัพย์จัดการกองทุนรวม  บัวหลวง จำกัด,ไม่จ่าย,3.21,2.14,0.0428,0.0535,ไม่มี,ไม่มี,0.9737,,1,,,50,บาทต่อหน่วยลงทุน 1000.00 หน่วยหรือเศษของ 1000.00 หน่วย,,,1.7053,1.605,0.0268,0.0535,ไม่มี,ไม่มี,0.02,ไม่มี,1,เท่ากับค่าธรรมเนียมการขาย,เท่ากับค่าธรรมเนียมการรับซื้อคืน,50,บาทต่อหน่วยลงทุน 1000.00 หน่วยหรือเศษของ 1000.00 หน่วย,ไม่มี,ตามที่จ่ายจริง,http://market.sec.or.th/public/idisc/th/Download/fund/BKIND
4/1/2021,MF0558/2557,กองทุนเปิด ทิสโก้ เยอรมัน อิควิตี้,TISCOGY,-,บริษัทหลักทรัพย์จัดการกองทุน ทิสโก้,ไม่จ่าย,3.745,2.14,0.0856,0.2675,ไม่มี,ไม่มี,1.2519,1.5,1.5,,,30,บาทต่อหน่วยลงทุน 10000.00 หน่วยหรือเศษของ 10000.00 หน่วย,50,,1.302,1.07,0.03638,0.1712,ไม่มี,ไม่มี,0.0244,1,ป้จจุบันไม่เรียกเก็บ,ไม่มี,ไม่มี,ป้จจุบันไม่เรียกเก็บ,,50,,http://market.sec.or.th/public/idisc/th/Download/fund/TISCOGY
15/2/2021,MF0631/2557,กองทุนเปิดกรุงศรีโกลบอลสมอล-มิดแคปอิควิตี้ปันผล,KF-SMCAPD,-,บริษัทหลักทรัพย์จัดการกองทุน กรุงศรี จำกัด,จ่าย,4.6545,2.14,0.107,0.1605,ไม่มี,ไม่มี,2.247,2,2,2,2,10,บาทต่อหน่วยลงทุน 1000.00 หน่วยหรือเศษของ 1000.00 หน่วย,50,,1.1595,0.856,0.0321,0.1605,ไม่มี,ไม่มี,0.1109,1.5,ยังไม่เรียกเก็บ,1.5,ยังไม่เรียกเก็บ,10,บาทต่อหน่วยลงทุน 1000 หน่วยหรือเศษของ 1000 หน่วย,50,ตามที่จ่ายจริง,http://market.sec.or.th/public/idisc/th/Download/fund/KF-SMCAPD
31/12/2020,MF0507/2557,กองทุนเปิดพรินซิเพิล เอเชีย แปซิฟิก อิควิตี้,PRINCIPAL APEQ,-,บริษัทหลักทรัพย์จัดการกองทุน พรินซิเพิล จำกัด,ไม่จ่าย,5.35,1.61,0.11,0.75,ไม่มี,ไม่มี,2.88,2.14,1.07,2.14,1.07,ตามที่นายทะเบียนเรียกเก็บ,,ตามที่นายทะเบียนเรียกเก็บ,,2.3,1.607,0.032,0.536,,,0.125,1.5,ไม่เรียกเก็บ,,,ตามที่นายทะเบียนเรียกเก็บ,,ตามที่นายทะเบียนเรียกเก็บ,,http://market.sec.or.th/public/idisc/th/Download/fund/PRINCIPAL APEQ
31/12/2020,MF0656/2557,กองทุนเปิดเคแทม อินคัม แอนด์ โกรท ฟันด์,KT-IGF,KT-IGF-A,บริษัทหลักทรัพย์จัดการกองทุน กรุงไทย จำกัด (มหาชน),ไม่จ่าย,5.35,2.675,0.0749,0.214,ไม่มี,ไม่มี,2.675,5,3,5,3,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,ตามที่นายทะเบียนเรียกเก็บ,,0.93275,0.66875,0.03,0.214,ไม่มี,ไม่มี,0.02,1,ยังไม่เรียกเก็บ,1,ยังไม่เรียกเก็บ,ตามที่นายทะเบียนเรียกเก็บ,,ตามที่นายทะเบียนเรียกเก็บ,,http://market.sec.or.th/public/idisc/th/Download/fund/KT-IGF
31/12/2020,MF0656/2557,กองทุนเปิดเคแทม อินคัม แอนด์ โกรท ฟันด์,KT-IGF,KT-IGF-D,บริษัทหลักทรัพย์จัดการกองทุน กรุงไทย จำกัด (มหาชน),จ่าย,5.35,2.675,0.0749,0.214,ไม่มี,ไม่มี,2.675,5,3,5,3,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,ตามที่นายทะเบียนเรียกเก็บ,,,,,,,,,,,,,,,,,http://market.sec.or.th/public/idisc/th/Download/fund/KT-IGF
31/12/2020,MF0656/2557,กองทุนเปิดเคแทม อินคัม แอนด์ โกรท ฟันด์,KT-IGF,KT-IGF-I,บริษัทหลักทรัพย์จัดการกองทุน กรุงไทย จำกัด (มหาชน),จ่าย,5.35,1.605,0.0749,0.214,ไม่มี,ไม่มี,2.675,5,3,5,3,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,ตามที่นายทะเบียนเรียกเก็บ,,,,,,,,,,,,,,,,,http://market.sec.or.th/public/idisc/th/Download/fund/KT-IGF
31/12/2020,MF0656/2557,กองทุนเปิดเคแทม อินคัม แอนด์ โกรท ฟันด์,KT-IGF,KT-IGF-R,บริษัทหลักทรัพย์จัดการกองทุน กรุงไทย จำกัด (มหาชน),ไม่จ่าย,5.35,2.675,0.0749,0.214,ไม่มี,ไม่มี,2.675,5,3,5,3,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,ตามที่นายทะเบียนเรียกเก็บ,,0.93275,0.66875,0.03,0.214,ไม่มี,ไม่มี,0.02,1,ยังไม่เรียกเก็บ,1,ยังไม่เรียกเก็บ,ตามที่นายทะเบียนกำหนด,,ตามที่นายทะเบียนกำหนด,,http://market.sec.or.th/public/idisc/th/Download/fund/KT-IGF
31/12/2020,MF0577/2557,กองทุนเปิดไทยพาณิชย์หุ้นเกาหลี,SCBKEQTGFUND,SCBKEQTG,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,ไม่จ่าย,3.21,2.565,0.107,0.11,ไม่มี,ไม่มี,2.675,1.605,1.605,1.605,1.605,10,บาทต่อหน่วยลงทุน 1000.00 หน่วย,,,1.13,1,0.04,0.07,,,0.02,0.5,,0.5,,10,บาทต่อหน่วยลงทุน 1000.00 หน่วยหรือเศษของ 1000.00 หน่วย,ตามที่นายทะเบียนเรียกเก็บ,ตามที่จ่ายจริง,http://market.sec.or.th/public/idisc/th/Download/fund/SCBKEQTGFUND
31/12/2020,MF0577/2557,กองทุนเปิดไทยพาณิชย์หุ้นเกาหลี,SCBKEQTGFUND,SCBKEQTGD,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,จ่าย,3.21,2.565,0.107,0.11,ไม่มี,ไม่มี,2.675,1.605,1.605,1.605,1.605,10,บาทต่อหน่วยลงทุน 1000.00 หน่วย,,,,,,,,,,,,,,,,,,http://market.sec.or.th/public/idisc/th/Download/fund/SCBKEQTGFUND
31/12/2020,MF0577/2557,กองทุนเปิดไทยพาณิชย์หุ้นเกาหลี,SCBKEQTGFUND,SCBKEQTGE,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,ไม่จ่าย,3.21,2.565,0.107,0.11,ไม่มี,ไม่มี,2.675,1.605,1.605,1.605,1.605,10,บาทต่อหน่วยลงทุน 1000.00 หน่วย,,,0.13,0,0.04,0.07,,,0.02,,0.107,,0.107,10,บาทต่อหน่วยลงทุน 1000.00 หน่วยหรือเศษของ 1000.00 หน่วย,ตามที่นายทะเบียนเรียกเก็บ,ตามที่จ่ายจริง,http://market.sec.or.th/public/idisc/th/Download/fund/SCBKEQTGFUND
31/12/2020,MF0577/2557,กองทุนเปิดไทยพาณิชย์หุ้นเกาหลี,SCBKEQTGFUND,SCBKEQTGP,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,ไม่จ่าย,2.14,1.495,0.107,0.11,ไม่มี,ไม่มี,2.675,1.605,1.605,1.605,1.605,10,บาทต่อหน่วยลงทุน 1000.00 หน่วย,,,0.13,0,0.04,0.07,,,0.02,,,,,10,บาทต่อหน่วยลงทุน 1000.00 หน่วยหรือเศษของ 1000.00 หน่วย,ตามที่นายทะเบียนเรียกเก็บ,ตามที่จ่ายจริง,http://market.sec.or.th/public/idisc/th/Download/fund/SCBKEQTGFUND
31/12/2020,MF0577/2557,กองทุนเปิดไทยพาณิชย์หุ้นเกาหลี,SCBKEQTGFUND,SCBKEQTGR,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,ไม่จ่าย,3.21,2.565,0.107,0.11,ไม่มี,ไม่มี,2.675,1.605,1.605,1.605,1.605,10,บาทต่อหน่วยลงทุน 1000.00 หน่วย,,,,,,,,,,,,,,,,,,http://market.sec.or.th/public/idisc/th/Download/fund/SCBKEQTGFUND
4/1/2021,MF0600/2557,กองทุนเปิด ทิสโก้ Mid/Small Cap อิควิตี้ เพื่อการเลี้ยงชีพ,TMSRMF,TMSRMF-A,บริษัทหลักทรัพย์จัดการกองทุน ทิสโก้,ไม่จ่าย,2.675,2.14,0.0856,0.2675,ไม่มี,ไม่มี,0.1819,1.5,1.5,0,1,,,50,,2.423,2.14,0.01926,0.1712,ไม่มี,ไม่มี,0.0925,ปัจจุบันไม่เรียกเก็บ,ปัจจุบันไม่เรียกเก็บ,ปัจจุบันไม่เรียกเก็บ,ปัจจุบันไม่เรียกเก็บ,ไม่มี,,50.00 บาท,,http://market.sec.or.th/public/idisc/th/Download/fund/TMSRMF
4/1/2021,MF0600/2557,กองทุนเปิด ทิสโก้ Mid/Small Cap อิควิตี้ เพื่อการเลี้ยงชีพ,TMSRMF,TMSRMF-B,บริษัทหลักทรัพย์จัดการกองทุน ทิสโก้,ไม่จ่าย,2.568,2.033,0.0856,0.2675,ไม่มี,ไม่มี,0.1819,1.5,1.5,0,1,,,50,,1.783,1.498,0.01926,0.1712,ไม่มี,ไม่มี,0.0945,ปัจจุบันไม่เรียกเก็บ,ปัจจุบันไม่เรียกเก็บ,ปัจจุบันไม่เรียกเก็บ,ปัจจุบันไม่เรียกเก็บ,ไม่มี,,50.00 บาท,,http://market.sec.or.th/public/idisc/th/Download/fund/TMSRMF
4/1/2021,MF0600/2557,กองทุนเปิด ทิสโก้ Mid/Small Cap อิควิตี้ เพื่อการเลี้ยงชีพ,TMSRMF,TMSRMF-PVD,บริษัทหลักทรัพย์จัดการกองทุน ทิสโก้,ไม่จ่าย,2.675,2.14,0.0856,0.2675,ไม่มี,ไม่มี,0.1819,1.5,1.5,0,1,,,50,,2.422,2.14,0.01926,0.1712,ไม่มี,ไม่มี,0.0915,ปัจจุบันไม่เรียกเก็บ,ปัจจุบันไม่เรียกเก็บ,ปัจจุบันไม่เรียกเก็บ,ปัจจุบันไม่เรียกเก็บ,ไม่มี,,50.00 บาท,,http://market.sec.or.th/public/idisc/th/Download/fund/TMSRMF
31/12/2020,MF0798/2557,กองทุนเปิดเค เจแปน หุ้นทุนเพื่อการเลี้ยงชีพ,KJPRMF,-,บริษัทหลักทรัพย์จัดการกองทุน กสิกรไทย จำกัด,ไม่จ่าย,4.0125,3.21,0.2675,0.321,ไม่มี,ไม่มี,1.07,ไม่มี,3,มีแบบหลายเงื่อนไข ดูที่รายละเอียดเพิ่มเติม,มีแบบหลายเงื่อนไข ดูที่รายละเอียดเพิ่มเติม,ตามที่นายทะเบียนเรียกเก็บ,,ตามที่นายทะเบียนเรียกเก็บ,ตามที่จ่ายจริง,1.2397,1.07,0.0294,0.0803,,,0.06,0,0,,,,,,,http://market.sec.or.th/public/idisc/th/Download/fund/KJPRMF
